CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Churn Probability,Actual,Risk Level
1098-TDVUQ,1,United States,California,Spring Valley,91977,"32.726627, -116.994608",32.726627,-116.994608,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.25,19.25,No,0,66,4745,No churn,0.003173513041662053,0,Low
7277-OZCGZ,1,United States,California,Spring Valley,91978,"32.730264, -116.950963",32.730264,-116.950963,Female,No,No,No,22,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.05,1886.25,No,0,75,5479,No churn,0.004420603237185316,0,Low
1557-EMYVT,1,United States,California,Tecate,91980,"32.587557, -116.636816",32.587557,-116.636816,Female,No,No,No,43,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.05,4895.1,No,0,57,4115,No churn,0.0018653007735353856,0,Low
2799-ARNLO,1,United States,California,Bonsall,92003,"33.290907, -117.202895",33.290907,-117.202895,Female,Yes,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,341.6,No,0,41,5437,No churn,0.009343053175821134,0,Low
5027-YOCXN,1,United States,California,Cardiff By The Sea,92007,"33.015866, -117.272254",33.015866,-117.272254,Male,No,Yes,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),110.05,5686.4,No,0,56,5604,No churn,0.0024209992497046424,0,Low
3973-SKMLN,1,United States,California,Carlsbad,92008,"33.148116, -117.306043",33.148116,-117.306043,Male,No,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.9,1355.1,No,0,28,5308,No churn,0.0002622744506634904,0,Low
6745-JEFZB,1,United States,California,El Cajon,92019,"32.785165, -116.862648",32.785165,-116.862648,Male,No,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),91.5,3236.35,No,0,78,3617,No churn,0.004278786576691145,0,Low
9880-TDQAC,1,United States,California,El Cajon,92021,"32.832706, -116.873258",32.832706,-116.873258,Female,No,Yes,No,72,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,60.0,4264.0,No,0,43,5471,No churn,0.0010792769424674232,0,Low
8705-WZCYL,1,United States,California,Encinitas,92024,"33.054579, -117.25665",33.054579,-117.25665,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.8,44.8,No,0,31,2269,No churn,0.007183191461556765,0,Low
7102-JJVTX,1,United States,California,Escondido,92025,"33.081478, -117.033814",33.081478,-117.033814,Female,No,Yes,No,9,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,48.6,422.3,No,0,46,4562,No churn,0.003005214791408254,0,Low
8626-PTQGE,1,United States,California,Escondido,92026,"33.21846, -117.116916",33.21846,-117.116916,Male,No,No,No,69,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.05,4176.7,No,0,22,5388,No churn,0.0007408374547214004,0,Low
4983-CLMLV,1,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221,Female,No,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.7,5138.1,No,0,63,4044,No churn,0.0032591822493499892,0,Low
5701-YVSVF,1,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644,Female,Yes,Yes,No,11,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,82.9,880.05,No,0,21,4413,No churn,0.0073431815635736876,0,Low
5697-GOMBF,1,United States,California,Julian,92036,"32.980678, -116.262854",32.980678,-116.262854,Female,Yes,Yes,Yes,28,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,35.9,973.65,No,0,34,5444,No churn,0.002687624103540568,0,Low
2739-CACDQ,1,United States,California,La Jolla,92037,"32.853743, -117.25034",32.853743,-117.25034,Female,Yes,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),82.65,1470.05,No,0,26,3754,No churn,0.005868237113250277,0,Low
9385-EHGDO,1,United States,California,Lakeside,92040,"32.909873, -116.906774",32.909873,-116.906774,Female,No,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.85,739.35,No,0,46,4177,No churn,0.0004837098765045124,0,Low
9498-FIMXL,1,United States,California,Oceanside,92054,"33.351059, -117.420557",33.351059,-117.420557,Female,No,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.2,161.95,No,0,40,5272,No churn,0.0022772469109698682,0,Low
2379-GYFLQ,1,United States,California,Oceanside,92056,"33.194742, -117.29032",33.194742,-117.29032,Male,No,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),94.9,4422.95,No,0,50,5316,No churn,0.003105137092320356,0,Low
2088-IEBAU,1,United States,California,Poway,92064,"32.984395, -117.013454",32.984395,-117.013454,Female,No,No,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,88.15,6148.45,No,0,46,5531,No churn,0.0011423230809556228,0,Low
7982-VCELR,1,United States,California,Ramona,92065,"33.044541, -116.833922",33.044541,-116.833922,Female,No,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.8,3565.65,No,0,22,2807,No churn,0.004103515211039645,0,Low
6035-BXTTY,1,United States,California,Rancho Santa Fe,92067,"33.012751, -117.200617",33.012751,-117.200617,Female,Yes,No,No,32,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),54.65,1830.1,No,0,56,4045,No churn,0.0018167301917424337,0,Low
6885-PKOAM,1,United States,California,San Marcos,92069,"33.162624, -117.170863",33.162624,-117.170863,Female,No,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),85.75,6223.8,No,0,57,4487,No churn,0.0007832170507992328,0,Low
7520-HQWJU,1,United States,California,Santa Ysabel,92070,"33.174725, -116.743329",33.174725,-116.743329,Female,No,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.45,4508.65,No,0,26,4172,No churn,0.0006429921661708606,0,Low
9639-BUJXT,1,United States,California,Santee,92071,"32.847336, -116.997605",32.847336,-116.997605,Male,No,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.5,1328.15,No,0,28,5997,No churn,0.000360855244448377,0,Low
5924-SNGKP,1,United States,California,Solana Beach,92075,"33.001813, -117.263628",33.001813,-117.263628,Female,No,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.25,865.0,No,0,25,3972,No churn,0.0008124995482436155,0,Low
0021-IKXGC,1,United States,California,San Marcos,92078,"33.119028, -117.166036",33.119028,-117.166036,Female,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.1,72.1,No,0,50,4432,No churn,0.010092676751690791,0,Low
8966-SNIZF,1,United States,California,Vista,92083,"33.17494, -117.242761",33.17494,-117.242761,Female,No,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.45,1303.5,No,0,57,5540,No churn,0.0002335889274458673,0,Low
6243-OZGFH,1,United States,California,Vista,92084,"33.22784, -117.200024",33.22784,-117.200024,Female,No,No,No,23,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.95,996.85,No,0,65,3248,No churn,0.005308686905723561,0,Low
4654-DLAMQ,1,United States,California,Warner Springs,92086,"33.323705, -116.626907",33.323705,-116.626907,Female,Yes,Yes,No,64,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),97.0,6430.9,No,0,68,4053,No churn,0.001760291894880386,0,Low
0513-RBGPE,1,United States,California,Rancho Santa Fe,92091,"32.99356, -117.207121",32.99356,-117.207121,Male,No,Yes,No,37,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),62.8,2278.75,No,0,66,5229,No churn,0.0014642777503710836,0,Low
5160-UXJED,1,United States,California,San Diego,92101,"32.72523, -117.171346",32.72523,-117.171346,Male,No,No,No,17,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,44.6,681.4,No,0,67,2130,No churn,0.002720326857869116,0,Low
4115-NZRKS,1,United States,California,San Diego,92102,"32.716007, -117.117462",32.716007,-117.117462,Female,Yes,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.15,574.35,No,0,25,2415,No churn,0.00908933399933853,0,Low
3351-NGXYI,1,United States,California,San Diego,92106,"32.71346, -117.236378",32.71346,-117.236378,Female,Yes,No,No,16,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.1,889.0,No,0,38,2276,No churn,0.004575613048276298,0,Low
8984-EYLLL,1,United States,California,San Diego,92107,"32.741852, -117.243453",32.741852,-117.243453,Male,No,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,105.25,6823.4,No,0,72,5682,No churn,0.0027308296334440266,0,Low
9833-TGFHX,1,United States,California,San Diego,92109,"32.787836, -117.232376",32.787836,-117.232376,Male,No,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,97.1,4016.75,No,0,71,2170,No churn,0.0037478699144752755,0,Low
9294-TDIPC,1,United States,California,San Diego,92110,"32.76501, -117.19938",32.76501,-117.19938,Male,No,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,83.75,No,0,58,5169,No churn,0.0014010962673260004,0,Low
5229-DTFYB,1,United States,California,San Diego,92111,"32.805518, -117.169052",32.805518,-117.169052,Female,No,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),98.8,3959.15,No,0,69,5584,No churn,0.0021722204515012104,0,Low
0104-PPXDV,1,United States,California,San Diego,92113,"32.697098, -117.116587",32.697098,-117.116587,Male,No,Yes,No,58,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),50.3,2878.55,No,0,30,5232,No churn,0.0010531919194843112,0,Low
5176-LMJXE,1,United States,California,San Diego,92114,"32.707892, -117.05512",32.707892,-117.05512,Female,No,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.55,945.7,No,0,53,5404,No churn,0.0005371840860771006,0,Low
3583-KRKMD,1,United States,California,San Diego,92115,"32.762506, -117.07245",32.762506,-117.07245,Male,No,No,No,18,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),75.9,1373.05,No,0,62,4668,No churn,0.004250138289356805,0,Low
9069-LGEUL,1,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424,Male,No,Yes,No,23,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.95,1406.0,No,0,42,5379,No churn,0.0033146082021560767,0,Low
7302-ZHMHP,1,United States,California,Coronado,92118,"32.68674, -117.186612",32.68674,-117.186612,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.15,19.15,No,0,51,2577,No churn,0.0027446113677281527,0,Low
9571-EDEBV,1,United States,California,San Diego,92119,"32.802959, -117.027095",32.802959,-117.027095,Male,No,Yes,No,71,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),98.65,6962.85,No,0,28,5101,No churn,0.002621151432543721,0,Low
3520-FJGCV,1,United States,California,San Diego,92120,"32.807867, -117.060993",32.807867,-117.060993,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),112.6,8126.65,No,0,70,6486,No churn,0.0009402034943249687,0,Low
6563-VRERX,1,United States,California,San Diego,92121,"32.898613, -117.202937",32.898613,-117.202937,Male,No,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,690.25,No,0,52,5212,No churn,0.001028633457682016,0,Low
6122-EFVKN,1,United States,California,San Diego,92123,"32.808814, -117.134694",32.808814,-117.134694,Male,No,No,No,24,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,35.75,830.8,No,0,64,5531,No churn,0.0015885644081520618,0,Low
2805-EDJPQ,1,United States,California,San Diego,92124,"32.827238, -117.089287",32.827238,-117.089287,Female,No,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),99.75,5608.4,No,0,68,5926,No churn,0.0025662119877431703,0,Low
6862-CQUMB,1,United States,California,San Diego,92126,"32.886925, -117.152162",32.886925,-117.152162,Male,No,No,No,37,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.1,3646.8,No,0,75,2640,No churn,0.004238400278726745,0,Low
7156-MXBJE,1,United States,California,San Diego,92127,"33.017518, -117.118456",33.017518,-117.118456,Female,No,No,No,43,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),85.1,3662.25,No,0,5,2319,No churn,0.0017461485854042892,0,Low
6158-HDPXZ,1,United States,California,San Diego,92128,"33.000269, -117.072093",33.000269,-117.072093,Male,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.35,25.35,No,0,51,4193,No churn,0.006152532094149712,0,Low
2863-IMQDR,1,United States,California,San Diego,92130,"32.957195, -117.202542",32.957195,-117.202542,Female,No,No,No,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,89.65,5308.7,No,0,48,6149,No churn,0.0010556032850676913,0,Low
5686-CMAWK,1,United States,California,San Diego,92131,"32.89325, -117.087091",32.89325,-117.087091,Male,No,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,86.75,1410.25,No,0,29,5863,No churn,0.004506321617765307,0,Low
5651-CRHKQ,1,United States,California,San Diego,92139,"32.677716, -117.047666",32.677716,-117.047666,Female,No,Yes,No,41,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),86.2,3339.05,No,0,62,5325,No churn,0.002335749851407302,0,Low
8204-YJCLA,1,United States,California,San Ysidro,92173,"32.555828, -117.040073",32.555828,-117.040073,Male,Yes,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),64.8,4732.35,No,0,68,4886,No churn,0.0008562825529247915,0,Low
6583-SZVGP,1,United States,California,Indio,92203,"33.752938, -116.230055",33.752938,-116.230055,Male,No,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.1,5067.45,No,0,76,5994,No churn,0.0027780719542148794,0,Low
1708-PBBOA,1,United States,California,Banning,92220,"33.936298, -116.849577",33.936298,-116.849577,Female,No,No,No,42,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,54.75,2348.45,No,0,62,3179,No churn,0.001944725469765071,0,Low
8782-LKFPK,1,United States,California,Beaumont,92223,"33.946982, -116.977672",33.946982,-116.977672,Male,No,No,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,90.4,4063.0,No,0,63,4751,No churn,0.003915578080989663,0,Low
5522-JBWMO,1,United States,California,Blythe,92225,"33.674583, -114.71612",33.674583,-114.71612,Male,No,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.0,44.0,No,0,29,4020,No churn,0.003354330299981468,0,Low
3597-MVHJT,1,United States,California,Brawley,92227,"33.03933, -115.191857",33.03933,-115.191857,Female,No,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.6,2595.25,No,0,21,2026,No churn,0.005292944289849704,0,Low
9774-NRNAU,1,United States,California,Cabazon,92230,"33.929812, -116.76058",33.929812,-116.76058,Male,Yes,Yes,No,27,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),84.8,2309.55,No,0,75,5352,No churn,0.003910645938461948,0,Low
0224-RLWWD,1,United States,California,Calexico,92231,"32.690654, -115.431225",32.690654,-115.431225,Female,Yes,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.3,89.3,No,0,44,3805,No churn,0.007077252106006168,0,Low
9967-ATRFS,1,United States,California,Calipatria,92233,"33.143826, -115.497485",33.143826,-115.497485,Female,No,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,367.55,No,0,21,3245,No churn,0.0015513270898835482,0,Low
3951-NJCVI,1,United States,California,Cathedral City,92234,"33.829583, -116.474131",33.829583,-116.474131,Female,Yes,Yes,No,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.05,3944.5,No,0,34,2677,No churn,0.006103184033866999,0,Low
2977-CEBSX,1,United States,California,Coachella,92236,"33.680031, -116.171678",33.680031,-116.171678,Female,No,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.05,5965.95,No,0,74,5813,No churn,0.000949121399329501,0,Low
0177-PXBAT,1,United States,California,Desert Center,92239,"33.889605, -115.257009",33.889605,-115.257009,Male,Yes,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.9,3694.7,No,0,59,5655,No churn,0.004534852213544838,0,Low
2519-ERQOJ,1,United States,California,Desert Hot Springs,92241,"33.832799, -116.250973",33.832799,-116.250973,Male,Yes,No,No,33,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,54.6,1803.7,No,0,30,5322,No churn,0.00405580454592873,0,Low
5876-QMYLD,1,United States,California,Earp,92242,"34.137742, -114.36514",34.137742,-114.36514,Female,No,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,415.1,No,0,9,3742,No churn,0.0013204020026592982,0,Low
2277-AXSDC,1,United States,California,El Centro,92243,"32.770393, -115.60915",32.770393,-115.60915,Female,No,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.75,624.15,No,0,46,4691,No churn,0.0008785112526597703,0,Low
9442-JTWDL,1,United States,California,Heber,92249,"32.730583, -115.501083",32.730583,-115.501083,Female,No,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.05,237.7,No,0,48,5355,No churn,0.0017638256605499527,0,Low
3067-SVMTC,1,United States,California,Imperial,92251,"32.858595, -115.662709",32.858595,-115.662709,Female,No,Yes,No,68,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),55.9,3848.8,No,0,77,5160,No churn,0.0005935554057023803,0,Low
