title,avg_rating,rating_count,genres
"Breakfast Club, The (1985)",3.7787610619469025,113,Comedy|Drama
Breakfast at Tiffany's (1961),3.8472222222222223,36,Drama|Romance
Breakfast on Pluto (2005),3.875,4,Comedy|Drama
Breakfast with Scot (2007),3.5,1,Drama|Romance
Breakin' (1984),2.0,3,Drama|Musical
Breakin' 2: Electric Boogaloo (1984),1.6666666666666667,3,Musical
Breakin' All the Rules (2004),3.5,1,Comedy|Romance
Breaking Away (1979),4.090909090909091,11,Comedy|Drama
Breaking the Waves (1996),4.071428571428571,7,Drama|Mystery
Breathe (2014),1.0,1,Drama
Breathless (1983),2.0,4,Action|Drama|Romance|Thriller
Breathless (À bout de souffle) (1960),3.9375,8,Crime|Drama|Romance
"Breed, The (2006)",5.0,1,Horror|Thriller
Brewster's Millions (1985),2.9375,8,Comedy
"Brice Man, The (Brice de Nice) (2005)",3.5,1,Comedy
Brick (2005),3.875,12,Crime|Drama|Film-Noir|Mystery
Brick Mansions (2014),1.5,1,Action|Crime|Drama
Bride & Prejudice (2004),3.25,2,Comedy|Musical|Romance
Bride Wars (2009),3.5,4,Comedy|Romance
Bride of Chucky (Child's Play 4) (1998),2.1666666666666665,6,Comedy|Horror|Thriller
"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",3.1666666666666665,3,Drama|Horror|Sci-Fi
Bride of Re-Animator (1990),4.0,1,Comedy|Horror
Bridesmaids (2011),3.761904761904762,21,Comedy
"Bridge Too Far, A (1977)",3.7857142857142856,7,Action|Drama|War
"Bridge at Remagen, The (1969)",4.0,2,Action|War
Bridge of Spies (2015),3.4375,8,Drama|Thriller
"Bridge on the River Kwai, The (1957)",4.122222222222222,45,Adventure|Drama|War
Bridge to Terabithia (2007),2.7777777777777777,9,Adventure|Children|Fantasy
"Bridge, The (2006)",4.0,1,Documentary
"Bridges of Madison County, The (1995)",3.282608695652174,23,Drama|Romance
Bridget Jones's Baby (2016),1.0,1,Comedy|Romance
Bridget Jones's Diary (2001),3.623076923076923,65,Comedy|Drama|Romance
Bridget Jones: The Edge of Reason (2004),3.025,20,Comedy|Drama|Romance
Brief Encounter (1946),3.5,2,Drama|Romance
"Brief History of Time, A (1991)",3.25,2,Documentary
Brigadoon (1954),4.0,3,Fantasy|Musical|Romance
Brigham City (2001),4.0,1,Crime|Drama|Mystery
Bright (2017),2.875,4,Action|Crime|Fantasy
"Bright Lights, Big City (1988)",3.1666666666666665,3,Drama
Bright Star (2009),3.5,1,Drama|Romance
Brighton Beach Memoirs (1986),3.6,5,Comedy
Bring It On (2000),2.6911764705882355,34,Comedy
Bring It On Again (2004),1.75,2,Comedy
Bring It On: All or Nothing (2006),2.0,1,Comedy
Bring It On: Fight to the Finish (2009),2.0,1,Comedy
Bring It On: In It To Win It (2007),1.5,1,Comedy
Bring Me the Head of Alfredo Garcia (1974),3.5,2,Crime|Drama|Thriller
Bringing Down the House (2003),1.9166666666666667,6,Comedy
Bringing Out the Dead (1999),3.4166666666666665,6,Drama
Bringing Up Baby (1938),3.861111111111111,18,Comedy|Romance
Broadcast News (1987),3.4285714285714284,28,Comedy|Drama|Romance
Broadway Danny Rose (1984),4.2,5,Comedy
"Broadway Melody, The (1929)",3.0,1,Musical
Brokeback Mountain (2005),3.5588235294117645,34,Drama|Romance
Brokedown Palace (1999),3.25,4,Drama
Broken (2012),4.5,1,Drama
Broken Arrow (1950),3.0,1,Drama|Romance|Western
Broken Arrow (1996),3.0238095238095237,84,Action|Adventure|Thriller
Broken English (1996),1.0,1,Drama
Broken Flowers (2005),3.4761904761904763,21,Comedy|Drama
"Broken Hearts Club, The (2000)",4.0,1,Drama
Broken Wings (Knafayim Shvurot) (2002),3.0,1,Drama
Bronco Billy (1980),3.0,2,Adventure|Drama|Romance
Bronson (2009),3.8333333333333335,3,Action|Comedy|Drama|Thriller
"Bronx Tale, A (1993)",3.7222222222222223,18,Drama
"Brood, The (1979)",3.0,1,Horror
Brooklyn (2015),3.875,4,Drama|Romance
Bros Before Hos (2013),3.0,1,Comedy
Brother (2000),3.75,4,Action|Crime|Thriller
Brother (Brat) (1997),5.0,1,Crime|Drama
Brother 2 (Brat 2) (2000),4.5,1,Crime|Drama
Brother Bear (2003),3.0,2,Adventure|Animation|Children
"Brother from Another Planet, The (1984)",2.5,1,Drama|Sci-Fi
Brother's Keeper (1992),4.25,2,Documentary
"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",3.8214285714285716,14,Action|Mystery|Thriller
Brothers (2009),3.5,5,Drama|Thriller|War
Brothers (Brødre) (2004),4.25,2,Drama
"Brothers Bloom, The (2008)",4.333333333333333,3,Adventure|Comedy|Crime|Romance
"Brothers Grimm, The (2005)",2.625,20,Comedy|Fantasy|Horror|Thriller
"Brothers McMullen, The (1995)",3.3333333333333335,12,Comedy
"Brothers Solomon, The (2007)",0.5,1,Comedy
"Brown Bunny, The (2003)",3.25,2,Drama
Brown Sugar (2002),1.5,1,Romance
"Browning Version, The (1994)",3.5,2,Drama
Brubaker (1980),4.0,1,Crime|Drama
Bruce Almighty (2003),3.316901408450704,71,Comedy|Drama|Fantasy|Romance
Bruce Lee: A Warrior's Journey (2000),3.5,1,Documentary
Brüno (Bruno) (2009),3.65,10,Comedy
Bubba Ho-tep (2002),3.3214285714285716,14,Comedy|Horror
Bubble Boy (2001),1.8888888888888888,9,Comedy
Buck Rogers in the 25th Century (1979),2.5,1,Sci-Fi
"Bucket List, The (2007)",3.230769230769231,13,Comedy|Drama
"Bucket Of Blood, A (1959)",2.5,1,Comedy|Horror
Buddy (1997),2.1666666666666665,3,Adventure|Children|Drama
Buddy Boy (1999),2.5,1,Drama|Thriller
"Buddy Holly Story, The (1978)",3.6,5,Drama
Buena Vista Social Club (1999),4.375,4,Documentary|Musical
Buffalo '66 (a.k.a. Buffalo 66) (1998),3.4166666666666665,12,Drama|Romance
Buffalo Soldiers (2001),3.5,3,Comedy|Crime|Drama|War
Buffy the Vampire Slayer (1992),2.423076923076923,26,Action|Comedy|Horror
Bug (2007),2.875,4,Drama|Horror|Thriller
"Bug's Life, A (1998)",3.516304347826087,92,Adventure|Animation|Children|Comedy
Bugsy (1991),3.0,1,Crime|Drama
Bugsy Malone (1976),2.75,2,Children|Comedy|Crime|Musical
Bull Durham (1988),3.6714285714285713,35,Comedy|Drama|Romance
Bullet in the Head (1990),4.0,2,Action|Drama|War
Bullet to the Head (2012),1.5,1,Action|Crime|Film-Noir
Bulletproof (1996),2.6666666666666665,6,Action|Comedy|Crime
Bulletproof Monk (2003),2.409090909090909,11,Action|Adventure|Sci-Fi
Bullets Over Broadway (1994),3.5833333333333335,30,Comedy
Bullitt (1968),3.875,8,Action|Crime|Drama|Thriller
Bully (2001),3.642857142857143,7,Crime|Drama|Thriller
Bully (2011),3.5,2,Documentary
Bulworth (1998),3.2708333333333335,24,Comedy|Drama|Romance
Bungo Stray Dogs: Dead Apple (2018),3.5,1,Action|Animation
Bunny (1998),1.0,1,Animation
Bunny Lake Is Missing (1965),3.5,1,Mystery|Thriller
Bunraku (2010),1.5,1,Action|Drama|Fantasy
Burden of Dreams (1982),3.75,2,Documentary
Burglar (1987),2.75,2,Comedy|Crime
Buried (2010),3.5,4,Mystery|Thriller
Burke and Hare (2010),4.0,1,Comedy|Thriller
Burlesque (2010),2.5,1,Drama|Musical|Romance
Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008),3.5,1,Documentary
Burn After Reading (2008),3.4871794871794872,39,Comedy|Crime|Drama
Burnt (2015),2.0,3,Drama
Burnt Offerings (1976),3.75,2,Horror
Burnt by the Sun (Utomlyonnye solntsem) (1994),3.8333333333333335,6,Drama
"Burrowers, The (2008)",3.0,1,Horror|Thriller|Western
Bus 174 (Ônibus 174) (2002),3.8333333333333335,3,Crime|Documentary
Bush's Brain (2004),3.0,1,Documentary
Bushwhacked (1995),3.0,3,Adventure|Comedy|Crime|Mystery
"Business of Strangers, The (2001)",3.5,2,Action|Drama|Thriller
Buster's Mal Heart (2017),1.0,1,Drama|Mystery
Bustin' Loose (1981),2.0,1,Comedy
But I'm a Cheerleader (1999),2.625,4,Comedy
Butch Cassidy and the Sundance Kid (1969),3.943548387096774,62,Action|Western
"Butcher Boy, The (1997)",4.0,2,Comedy|Drama
"Butcher's Wife, The (1991)",3.1,5,Comedy|Romance
Butterfield 8 (1960),3.0,1,Drama
Butterflies Are Free (1972),3.0,1,Comedy|Drama
Butterfly (La lengua de las mariposas) (1999),4.0,2,Drama
Buzzard (2015),5.0,1,Comedy|Drama|Horror
By the Gun (2014),2.0,1,Crime|Drama|Thriller
By the Law (1926),3.5,1,Drama
Byzantium (2012),4.0,1,Drama|Fantasy|Thriller
C.R.A.Z.Y. (2005),3.5,2,Drama
CB4 - The Movie (1993),2.9,5,Comedy
CHiPS (2017),4.0,1,Action|Comedy|Drama
CQ (2001),3.0,1,Drama
Cabaret (1972),3.0,5,Drama|Musical
Cabin Boy (1994),2.0,6,Comedy
Cabin Fever (2002),2.875,8,Horror|Thriller
"Cabin in the Woods, The (2012)",4.0227272727272725,22,Comedy|Horror|Sci-Fi|Thriller
"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",3.857142857142857,7,Crime|Fantasy|Horror
"Cable Guy, The (1996)",2.8055555555555554,54,Comedy|Thriller
Caddyshack (1980),3.826923076923077,52,Comedy
Caddyshack II (1988),1.5,3,Comedy
Cadillac Man (1990),1.5,2,Comedy|Crime
Café Society (2016),3.0,1,Comedy|Drama|Romance
Cage Dive (2017),1.0,1,Drama|Horror|Thriller
"Cage aux Folles, La (1978)",3.0,1,Comedy
"Caine Mutiny, The (1954)",4.0,2,Drama|War
Cake (2014),2.75,2,Drama
Calamity Jane (1953),3.5,1,Musical|Western
"Calcium Kid, The (2004)",5.0,1,Comedy
Calendar Girl (1993),3.75,2,Comedy|Drama
Calendar Girls (2003),2.625,8,Comedy
California Split (1974),4.0,1,Comedy|Drama
Caligula (1979),1.0,1,Drama
Call Me by Your Name (2017),3.75,4,Drama|Romance
"Call, The (2013)",1.5,1,Drama|Thriller
Callas Forever (2002),3.0,1,Drama
Calvary (2014),4.0,1,Comedy|Drama
Camelot (1967),4.0,1,Drama|Musical|Romance
Camera Buff (Amator) (1979),3.0,1,Drama
Camille (1936),4.0,1,Drama|Romance
Camille Claudel (1988),3.75,2,Drama
Camino (2016),2.0,1,Action|Adventure|Thriller
Camp (2003),3.25,2,Comedy|Musical
Camp Nowhere (1994),2.5,4,Adventure|Children|Comedy
Camp Rock (2008),1.0,1,Comedy|Musical|Romance
Camp X-Ray (2014),3.5,1,Drama
"Campaign, The (2012)",3.4444444444444446,9,Comedy
Campfire Tales (1997),4.0,1,Horror
Campus Man (1987),1.0,1,Comedy
Can't Buy Me Love (1987),3.25,4,Comedy|Romance
Can't Hardly Wait (1998),3.3333333333333335,15,Comedy|Drama|Romance
Can't Stop the Music (1980),3.0,1,Comedy|Musical
Canadian Bacon (1995),2.8636363636363638,11,Comedy|War
"Candidate, The (1972)",3.5833333333333335,6,Drama
Candleshoe (1977),4.0,1,Adventure|Children|Comedy
Candy (2006),4.25,2,Drama|Romance
Candyman (1992),2.5,11,Horror|Thriller
Candyman 3: Day of the Dead (1999),3.0,1,Horror
Candyman: Farewell to the Flesh (1995),3.0,4,Fantasy|Horror
Cannibal Holocaust (1980),2.6666666666666665,3,Horror
Cannonball Run II (1984),2.5,2,Action|Comedy
"Cannonball Run, The (1981)",2.75,10,Action|Comedy
Cape Fear (1962),3.9642857142857144,14,Crime|Drama|Thriller
Cape Fear (1991),3.78,25,Thriller
Capote (2005),3.869565217391304,23,Crime|Drama
Captain America (1979),0.5,1,Action|Drama
Captain America (1990),1.25,2,Action|Fantasy|Sci-Fi|Thriller|War
Captain America II: Death Too Soon (1979),0.5,1,Action|Crime
Captain America: Civil War (2016),3.6136363636363638,22,Action|Sci-Fi|Thriller
Captain America: The First Avenger (2011),3.546875,32,Action|Adventure|Sci-Fi|Thriller|War
Captain America: The Winter Soldier (2014),3.7419354838709675,31,Action|Adventure|Sci-Fi|IMAX
Captain Blood (1935),4.0,2,Action|Adventure|Romance
Captain Corelli's Mandolin (2001),3.125,4,Drama|Romance|War
Captain Fantastic (2016),4.5,5,Drama
Captain Horatio Hornblower R.N. (1951),3.0,3,Action|Adventure|Drama|War
"Captain Newman, M.D. (1963)",4.5,1,Comedy|Drama|War
Captain Phillips (2013),4.0476190476190474,21,Adventure|Drama|Thriller|IMAX
Captain Ron (1992),2.6875,8,Adventure|Comedy
Captain Underpants: The First Epic Movie (2017),3.5,1,Action|Animation|Children|Comedy
Captains Courageous (1937),4.0,1,Adventure|Drama
"Captive, The (2014)",2.0,1,Crime|Drama|Thriller
Capturing the Friedmans (2003),3.9285714285714284,7,Documentary
Car Wash (1976),3.75,2,Comedy
"Carabineers, The (Carabiniers, Les) (1963)",0.5,1,Comedy|Drama|War
Carandiru (2003),4.5,1,Crime|Drama
Care Bears Movie II: A New Generation (1986),1.5,2,Animation|Children
"Care Bears Movie, The (1985)",1.5,2,Animation|Children|Fantasy
Career Girls (1997),4.333333333333333,3,Drama
Career Opportunities (1991),2.5,1,Comedy|Romance
Careful What You Wish For (2015),1.5,1,Thriller
Cargo (2009),3.5,1,Sci-Fi
Carlito's Way (1993),3.738095238095238,42,Crime|Drama
Carnage (2011),4.0,4,Comedy|Drama
Carnal Knowledge (1971),3.5,4,Comedy|Drama
Carnival Magic (1981),0.5,1,Drama|Fantasy
Carnival of Souls (1962),3.875,4,Horror|Thriller
Carnosaur (1993),2.0,4,Horror|Sci-Fi
Carnosaur 2 (1995),1.5,2,Horror|Sci-Fi
Carnosaur 3: Primal Species (1996),1.0,1,Horror|Sci-Fi
Carol (2015),4.0,1,Drama|Romance
Carpool (1996),1.75,2,Comedy|Crime
Carrie (1976),3.3472222222222223,36,Drama|Fantasy|Horror|Thriller
Carrie (2002),3.0,1,Drama|Horror|Thriller
Carrie (2013),2.5,2,Drama|Horror
Carry On Don't Lose Your Head (1966),4.0,1,Comedy
Carry on Cabby (1963),4.5,1,Adventure|Comedy|Romance
Carry on Cruising (1962),3.5,1,Comedy|Romance
Cars (2006),3.3780487804878048,41,Animation|Children|Comedy
Cars 2 (2011),3.1666666666666665,3,Adventure|Animation|Children|Comedy|IMAX
Cars 3 (2017),3.0,1,Adventure|Animation|Comedy
Casablanca (1942),4.24,100,Drama|Romance
Casanova (2005),3.0,3,Action|Adventure|Comedy|Drama|Romance
Case 39 (2009),0.5,1,Horror|Thriller
Cashback (2004),3.0,1,Comedy|Drama
Cashback (2006),3.25,4,Comedy|Drama|Romance
Casino (1995),3.926829268292683,82,Crime|Drama
Casino Jack (2010),4.0,2,Comedy|Crime
Casino Royale (1967),2.5,5,Action|Adventure|Comedy
Casino Royale (2006),3.9444444444444446,81,Action|Adventure|Thriller
Casper (1995),2.806451612903226,62,Adventure|Children
Casper Meets Wendy (1998),4.5,1,Adventure|Children|Comedy|Fantasy
Cassandra's Dream (2007),4.0,1,Crime|Drama|Thriller
Casshern (2004),3.5,1,Action|Drama|Fantasy|Sci-Fi
Cast Away (2000),3.7,100,Drama
Castaway on the Moon (Kimssi pyoryugi) (2009),4.0,1,Comedy|Drama|Romance
Castle Freak (1995),3.0,1,Horror
"Castle, The (1997)",3.4,5,Comedy
Casualties of War (1989),3.8333333333333335,3,Drama|War
Cat Ballou (1965),3.142857142857143,7,Comedy|Western
Cat People (1942),4.0,1,Drama|Horror|Romance|Thriller
Cat People (1982),2.8125,8,Drama|Fantasy|Horror
"Cat Returns, The (Neko no ongaeshi) (2002)",3.75,8,Adventure|Animation|Children|Fantasy
Cat Soup (Nekojiru-so) (2001),4.0,1,Adventure|Animation|Drama|Horror
"Cat and the Canary, The (1927)",3.0,1,Horror|Mystery
"Cat from Outer Space, The (1978)",2.3333333333333335,3,Children|Comedy|Sci-Fi
"Cat in the Hat, The (2003)",2.1,5,Children|Comedy
"Cat o' Nine Tails, The (Gatto a nove code, Il) (1971)",3.5,1,Mystery|Thriller
Cat on a Hot Tin Roof (1958),4.1,10,Drama
Cat's Eye (1985),2.4166666666666665,6,Horror
"Cat's Meow, The (2002)",2.5,2,Drama|Thriller
Catch .44 (2011),1.25,2,Action|Drama|Thriller
Catch Me If You Can (2002),3.9217391304347826,115,Crime|Drama
Catch That Kid (2004),2.0,1,Action|Adventure|Children|Comedy|Crime
Catch a Fire (2006),3.25,2,Drama|Thriller
Catch and Release (2006),2.25,2,Comedy|Drama|Romance
Catch-22 (1970),3.75,8,Comedy|War
Catfish (2010),3.6666666666666665,3,Documentary|Mystery
Cats & Dogs (2001),2.8181818181818183,11,Children|Comedy
Cats (1998),4.0,1,Musical
Cats Don't Dance (1997),3.0,2,Animation|Children|Musical
Catwalk (1996),4.0,1,Documentary
Catwoman (2004),1.3333333333333333,9,Action|Crime|Fantasy
Cave of Forgotten Dreams (2010),3.0,1,Documentary
"Cave, The (2005)",2.6666666666666665,3,Action|Adventure|Horror|Mystery|Sci-Fi|Thriller
Caveman (1981),2.5,3,Comedy
"Caveman's Valentine, The (2001)",3.5,2,Drama
Cecil B. DeMented (2000),3.5,5,Comedy
Cedar Rapids (2011),2.25,2,Comedy
"Celebration, The (Festen) (1998)",4.458333333333333,12,Drama
Celebrity (1998),2.6,5,Comedy
Cell 211 (Celda 211) (2009),4.5,1,Action|Drama
"Cell, The (2000)",3.0444444444444443,45,Drama|Horror|Thriller
Cellular (2004),2.857142857142857,7,Action|Crime|Drama|Mystery|Thriller
"Celluloid Closet, The (1995)",4.0,4,Documentary
Celtic Pride (1996),2.5625,8,Comedy
"Cement Garden, The (1993)",4.25,2,Drama
Cemetery Junction (2010),3.5,1,Comedy|Drama|Romance
Cemetery Man (Dellamorte Dellamore) (1994),3.9285714285714284,7,Horror
Center Stage (2000),3.25,6,Drama|Musical
"Center of the World, The (2001)",3.6666666666666665,3,Drama
Central Intelligence (2016),3.625,4,Action|Comedy
Central Station (Central do Brasil) (1998),4.416666666666667,6,Drama
"Century of the Self, The (2002)",3.75,2,Documentary
"Cercle Rouge, Le (Red Circle, The) (1970)",3.5,3,Crime|Thriller
Certified Copy (Copie conforme) (2010),4.0,1,Drama
Cesar Chavez (2014),1.5,1,Drama
Chain Reaction (1996),2.8823529411764706,17,Action|Adventure|Thriller
Chain of Fools (2000),4.0,1,Comedy|Crime
Chairman of the Board (1998),2.0,1,Comedy
"Chamber, The (1996)",3.5,5,Drama
"Champ, The (1979)",3.0,1,Drama
Chances Are (1989),2.5,2,Comedy|Romance
"Change-Up, The (2011)",2.85,10,Comedy
Changeling (2008),3.4375,8,Crime|Drama|Mystery
"Changeling, The (1980)",3.3333333333333335,3,Horror|Mystery|Thriller
Changing Lanes (2002),3.3333333333333335,9,Drama|Thriller
Chaos (2005),3.5,1,Action|Crime|Drama|Thriller
Chaos Theory (2007),4.0,1,Comedy|Drama|Romance
Chapayev (1934),4.5,1,Drama|War
Chaplin (1992),3.5,2,Drama
Chappie (2015),3.25,10,Action|Thriller
Character (Karakter) (1997),2.625,4,Drama
Charade (1963),3.8076923076923075,13,Comedy|Crime|Mystery|Romance|Thriller
Chariots of Fire (1981),4.038461538461538,13,Drama
Charley Varrick (1973),3.0,1,Crime|Drama|Thriller
Charlie Bartlett (2007),3.5,5,Comedy|Drama
"Charlie Brown Christmas, A (1965)",4.0,6,Animation|Children|Comedy
Charlie Countryman (2013),1.5,1,Action|Comedy|Romance
Charlie Wilson's War (2007),3.375,8,Comedy|Drama|War
Charlie and the Chocolate Factory (2005),3.0,61,Adventure|Children|Comedy|Fantasy|IMAX
Charlie's Angels (2000),2.7222222222222223,72,Action|Comedy
Charlie's Angels: Full Throttle (2003),2.3703703703703702,27,Action|Adventure|Comedy|Crime|Thriller
"Charlie, the Lonesome Cougar (1967)",3.0,1,Adventure|Children
Charlotte Gray (2001),3.75,2,Drama|Romance
Charlotte's Web (1973),3.5476190476190474,21,Animation|Children
Charlotte's Web (2006),3.3333333333333335,3,Children|Comedy|Drama|Fantasy
Charly (1968),4.0,1,Drama|Sci-Fi
"Chase, The (1994)",2.0,1,Action|Adventure|Comedy|Crime|Romance|Thriller
"Chaser, The (Chugyeogja) (2008)",3.0,1,Crime|Drama|Thriller
Chasers (1994),1.5,2,Comedy
Chasing Amy (1997),3.576923076923077,52,Comedy|Drama|Romance
Chasing Liberty (2004),3.9375,8,Comedy|Romance
Chasing Papi (a.k.a. Papi Chulo) (2003),2.0,1,Comedy
Chasuke's Journey (2015),4.0,1,Comedy|Drama
Che: Part One (2008),5.0,1,Drama|War
Che: Part Two (2008),5.0,1,Drama|War
"Cheap Detective, The (1978)",3.0,1,Comedy
Cheaper by the Dozen (1950),2.75,2,Comedy|Drama
Cheaper by the Dozen (2003),1.9375,8,Children|Comedy
Cheaper by the Dozen 2 (2005),1.875,4,Adventure|Comedy
Cheburashka (1971),5.0,1,Animation
Cheech & Chong's The Corsican Brothers (1984),1.125,4,Comedy
Cheech and Chong's Up in Smoke (1978),3.590909090909091,11,Comedy
Chef (2014),2.75,2,Comedy
Cherish (2002),5.0,1,Comedy|Drama|Thriller
Cherry 2000 (1987),2.25,2,Romance|Sci-Fi
Cherrybomb (2009),2.5,1,Drama|Thriller
Chi-Raq (2015),3.75,2,Comedy|Drama
Chicago (2002),3.7244897959183674,49,Comedy|Crime|Drama|Musical
Chicken Little (2005),2.2857142857142856,7,Action|Adventure|Animation|Children|Comedy|Sci-Fi
Chicken Run (2000),3.551282051282051,78,Animation|Children|Comedy
Child's Play (1988),2.7083333333333335,12,Horror|Thriller
Child's Play 2 (1990),2.375,4,Horror|Thriller
Child's Play 3 (1991),1.8,5,Comedy|Horror|Thriller
"Child, The (L'enfant) (2005)",4.0,1,Crime|Drama
"Children Are Watching Us, The (Bambini ci guardano, I) (1944)",3.5,1,Drama
Children of Dune (2003),3.75,2,Fantasy|Sci-Fi
"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",4.0,1,Comedy|Drama
"Children of Huang Shi, The (2008)",3.5,1,Drama|War
Children of Men (2006),3.9453125,64,Action|Adventure|Drama|Sci-Fi|Thriller
Children of a Lesser God (1986),3.8333333333333335,12,Drama
Children of the Corn (1984),2.4545454545454546,11,Horror|Thriller
Children of the Corn II: The Final Sacrifice (1993),1.75,2,Horror
Children of the Corn III (1994),1.0,1,Horror
Children of the Corn IV: The Gathering (1996),4.666666666666667,3,Horror
Children of the Damned (1963),3.1666666666666665,3,Horror|Sci-Fi|Thriller
Children of the Night (1991),3.5,1,Horror
Children of the Revolution (1996),3.0,1,Comedy
"Children's Hour, The (1961)",3.5,2,Drama
"Children, The (2008)",3.5,1,Horror
Chill Factor (1999),1.0,1,Action|Adventure|Comedy|Thriller
China Blue (2005),4.0,1,Documentary
"China Syndrome, The (1979)",3.7,5,Drama|Thriller
Chinatown (1974),4.211864406779661,59,Crime|Film-Noir|Mystery|Thriller
Chinese Box (1997),3.25,2,Drama|Romance
"Chinese Ghost Story, A (Sinnui yauwan) (1987)",4.25,2,Action|Fantasy|Horror|Romance
Chinese Puzzle (Casse-tête chinois) (2013),5.0,1,Comedy|Romance
Chitty Chitty Bang Bang (1968),3.4545454545454546,11,Adventure|Children|Comedy|Fantasy|Musical
Chocolat (1988),3.375,4,Drama
Chocolat (2000),3.521276595744681,47,Drama|Romance
Choke (2008),3.5,3,Comedy|Drama
Chopper (2000),2.0,1,Drama|Thriller
Chopper Chicks in Zombietown (1989),1.0,1,Comedy|Horror
Chopping Mall (a.k.a. Killbots) (1986),1.0,2,Action|Horror|Sci-Fi
"Chorus Line, A (1985)",4.666666666666667,3,Comedy|Drama|Musical
"Chorus, The (Choristes, Les) (2004)",3.909090909090909,11,Drama
Chouchou (2003),4.0,1,Comedy
Chris Rock: Bigger & Blacker (1999),3.75,2,Comedy
