CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Actual,Churn Probability,Risk Level
3255-GRXMG,1,United States,California,Playa Del Rey,90293,"33.947305, -118.439841",33.947305,-118.439841,Male,No,No,Yes,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.65,747.2,No,0,75,4403,No churn,0,0.0019915510887996667,Low
1784-BXEFA,1,United States,California,Vacaville,95688,"38.419088, -122.024568",38.419088,-122.024568,Female,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.55,187.35,No,0,43,3595,No churn,0,0.0024389641002644613,Low
5696-QURRL,1,United States,California,Waterford,95386,"37.669516, -120.626964",37.669516,-120.626964,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.05,45.05,Yes,1,73,2644,Network reliability,1,0.9948324163435204,High
9824-QCJPK,1,United States,California,Sacramento,95830,"38.490508, -121.284171",38.490508,-121.284171,Male,No,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,666.75,No,0,60,4175,No churn,0,0.0009206558918471428,Low
0929-HYQEW,1,United States,California,Oakland,94601,"37.776523, -122.219268",37.776523,-122.219268,Male,No,No,No,3,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.15,160.85,No,0,23,2085,No churn,0,0.00453338201315878,Low
7452-FOLON,1,United States,California,Terra Bella,93270,"35.939068, -119.043666",35.939068,-119.043666,Male,No,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.45,958.45,No,0,53,5986,No churn,0,0.0004656281438802995,Low
8063-GBATB,1,United States,California,Cobb,95426,"38.838088, -122.73203",38.838088,-122.73203,Female,Yes,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,2287.25,Yes,1,80,5172,Competitor had better devices,1,0.9955240215686229,High
8165-ZJRNM,1,United States,California,Pittsburg,94565,"38.006047, -121.916834",38.006047,-121.916834,Female,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.75,1679.25,No,0,67,4923,No churn,0,0.00014131069365579574,Low
9842-EFSYY,1,United States,California,Markleeville,96120,"38.735789, -119.85798",38.735789,-119.85798,Female,No,No,Yes,4,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,57.2,223.75,No,0,26,2421,No churn,0,0.003031460580997051,Low
5567-WSELE,1,United States,California,Richmond,94801,"37.945288, -122.383941",37.945288,-122.383941,Male,Yes,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6,279.55,Yes,1,87,3019,Competitor had better devices,1,0.9976738905566728,High
1206-EHBDD,1,United States,California,Rodeo,94572,"38.027218, -122.23463",38.027218,-122.23463,Female,No,Yes,No,56,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),80.3,4513.65,No,0,67,6203,No churn,0,0.0012047517347772577,Low
3496-LFSZU,1,United States,California,Anaheim,92801,"33.844983, -117.952151",33.844983,-117.952151,Male,No,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.5,294.2,No,0,68,2896,No churn,0,0.008022916978510137,Low
1832-PEUTS,1,United States,California,San Bernardino,92410,"34.106922, -117.297553",34.106922,-117.297553,Male,No,Yes,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),89.1,5411.65,No,0,68,5995,No churn,0,0.0011108391479776024,Low
5656-MJEFC,1,United States,California,Victorville,92392,"34.486835, -117.362274",34.486835,-117.362274,Male,No,Yes,No,42,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),48.15,2032.3,No,0,25,2673,No churn,0,0.001182085306281812,Low
3091-FYHKI,1,United States,California,Harbor City,90710,"33.798266, -118.300237",33.798266,-118.300237,Male,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,1,80,2301,Network reliability,1,0.9969888725312632,High
4415-IJZTP,1,United States,California,Los Angeles,90027,"34.127194, -118.295647",34.127194,-118.295647,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,74.5,Yes,1,69,2016,Competitor had better devices,1,0.9968785612609664,High
6968-GMKPR,1,United States,California,French Gulch,96033,"40.740138, -122.587476",40.740138,-122.587476,Female,No,No,No,55,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.55,4509.5,No,0,80,5167,No churn,0,0.002753551301045092,Low
9360-AHGNL,1,United States,California,Concord,94519,"37.990118, -122.012188",37.990118,-122.012188,Female,Yes,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,109.55,4830.25,Yes,1,69,5863,Limited range of services,1,0.991171546044465,High
9619-GSATL,1,United States,California,Dos Rios,95429,"39.756049, -123.358701",39.756049,-123.358701,Female,No,No,No,43,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,55.45,2444.25,No,0,48,3350,No churn,0,0.0014544734012687597,Low
5575-GNVDE,1,United States,California,Los Angeles,90002,"33.949255, -118.246978",33.949255,-118.246978,Male,No,No,No,34,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,56.95,1889.5,No,0,61,3441,No churn,0,0.001518055868323593,Low
4018-KJYUY,1,United States,California,Courtland,95615,"38.311609, -121.554034",38.311609,-121.554034,Male,No,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.15,432.5,No,0,78,2722,No churn,0,0.0008231217319835247,Low
2384-OVPSA,1,United States,California,Caruthers,93609,"36.5276, -119.865999",36.5276,-119.865999,Female,Yes,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,735.9,No,0,71,4947,No churn,0,0.0006399308657628204,Low
5934-TSSAU,1,United States,California,Landers,92285,"34.341737, -116.539416",34.341737,-116.539416,Female,No,Yes,Yes,23,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.3,1702.9,No,0,49,5903,No churn,0,0.0025976292871002092,Low
0123-CRBRT,1,United States,California,Monterey Park,91755,"34.049172, -118.115022",34.049172,-118.115022,Female,No,Yes,No,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,88.1,5526.75,No,0,40,5152,No churn,0,0.0009747682682124289,Low
2428-HYUNX,1,United States,California,San Francisco,94109,"37.794487, -122.42227",37.794487,-122.42227,Male,Yes,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.35,847.25,No,0,42,4975,No churn,0,0.0007347401017500872,Low
4529-CKBCL,1,United States,California,Ventura,93001,"34.360261, -119.306383",34.360261,-119.306383,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.2,146.05,Yes,1,85,4381,Attitude of service provider,1,0.996599082480371,High
4877-TSOFF,1,United States,California,Morongo Valley,92256,"34.097863, -116.594561",34.097863,-116.594561,Female,No,Yes,Yes,55,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.75,4264.25,No,0,51,4489,No churn,0,0.0007446076153710661,Low
2656-TABEH,1,United States,California,Temecula,92591,"33.540604, -117.10909",33.540604,-117.10909,Male,No,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,420.2,Yes,1,82,2650,Service dissatisfaction,1,0.9973612880013563,High
1658-BYGOY,1,United States,California,Los Angeles,90065,"34.108833, -118.229715",34.108833,-118.229715,Male,Yes,No,Yes,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,1752.55,Yes,1,81,3179,Competitor made better offer,1,0.9939821518727862,High
9601-BRXPO,1,United States,California,San Diego,92129,"32.961064, -117.134917",32.961064,-117.134917,Female,No,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.95,2566.5,Yes,1,66,3642,Service dissatisfaction,1,0.9943176187650203,High
8329-UTMVM,1,United States,California,Bakersfield,93313,"35.140938, -119.051348",35.140938,-119.051348,Male,Yes,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.65,2964.0,No,0,31,3104,No churn,0,0.004499801173861391,Low
4971-PUYQO,1,United States,California,Campo,91906,"32.673483, -116.472863",32.673483,-116.472863,Female,No,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,94.55,2724.6,Yes,1,89,4464,Don't know,1,0.9946539430919015,High
1360-XFJMR,1,United States,California,Washington,95986,"39.34128, -120.786867",39.34128,-120.786867,Female,No,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),109.7,7344.45,No,0,24,4017,No churn,0,0.0024878445505160753,Low
0195-IESCP,1,United States,California,Armona,93202,"36.315979, -119.710852",36.315979,-119.710852,Male,No,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,855.3,Yes,1,75,3573,Competitor offered more data,1,0.9970673675589601,High
1215-EXRMO,1,United States,California,Junction City,96048,"40.913192, -123.06597",40.913192,-123.06597,Male,No,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.55,1067.65,No,0,78,4745,No churn,0,0.0004891716671633967,Low
5370-IIVVL,1,United States,California,Le Grand,95333,"37.249377, -120.249581",37.249377,-120.249581,Male,No,No,No,37,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.5,3778.0,No,0,21,4812,No churn,0,0.003551391964644962,Low
7672-VFMXZ,1,United States,California,Long Beach,90815,"33.797638, -118.11662",33.797638,-118.11662,Male,No,Yes,No,57,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,55.7,3171.6,No,0,22,4607,No churn,0,0.0011908704762173504,Low
0618-XWMSS,1,United States,California,Wasco,93280,"35.652242, -119.4464",35.652242,-119.4464,Male,No,No,No,28,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.9,2068.55,Yes,1,98,5392,Long distance charges,1,0.9910689686738843,High
6352-TWCAU,1,United States,California,Fort Bidwell,96112,"41.932207, -120.135941",41.932207,-120.135941,Female,No,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.45,3029.1,Yes,1,68,5874,Competitor made better offer,1,0.9942445769722406,High
7989-AWGEH,1,United States,California,San Luis Obispo,93405,"35.236549, -120.727344",35.236549,-120.727344,Male,No,Yes,Yes,49,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.2,1838.15,No,0,39,4810,No churn,0,0.0012905976609343993,Low
0868-VJRDR,1,United States,California,Cassel,96016,"40.936285, -121.572692",40.936285,-121.572692,Male,No,Yes,No,64,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.05,6605.55,No,0,36,4337,No churn,0,0.0015841733606952743,Low
6097-EQISJ,1,United States,California,Los Angeles,90058,"34.001617, -118.222274",34.001617,-118.222274,Female,No,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),102.45,6615.15,Yes,1,82,4688,Attitude of support person,1,0.9887812216670032,High
1439-LCGVL,1,United States,California,Los Angeles,90035,"34.051809, -118.383843",34.051809,-118.383843,Female,No,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.2,459.6,No,0,39,3656,No churn,0,0.0011970691144905132,Low
3154-CFSZG,1,United States,California,Modesto,95351,"37.621458, -121.012295",37.621458,-121.012295,Male,No,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.05,4137.2,No,0,78,3291,No churn,0,0.0017512185514672125,Low
4628-CTTLA,1,United States,California,Sanger,93657,"36.819628, -119.440414",36.819628,-119.440414,Male,No,No,No,57,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,39.3,2111.45,Yes,1,66,4917,Lack of self-service on Website,1,0.9838781521416325,High
3865-ZYKAD,1,United States,California,Sacramento,95831,"38.494832, -121.529447",38.494832,-121.529447,Male,Yes,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.9,5785.65,No,0,59,4503,No churn,0,0.001991383549694492,Low
5641-DMBFJ,1,United States,California,Oregon House,95962,"39.342587, -121.249833",39.342587,-121.249833,Female,No,Yes,No,58,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.3,4916.4,No,0,69,5724,No churn,0,0.00151133597191612,Low
0471-ARVMX,1,United States,California,Kelseyville,95451,"38.93496, -122.792243",38.93496,-122.792243,Female,Yes,Yes,No,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.85,6312.9,No,0,68,5061,No churn,0,0.003339107169028302,Low
0875-CABNR,1,United States,California,San Luis Obispo,93401,"35.233745, -120.626442",35.233745,-120.626442,Female,Yes,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.6,865.55,Yes,1,94,3320,Attitude of support person,1,0.9954898139543928,High
9880-TDQAC,1,United States,California,El Cajon,92021,"32.832706, -116.873258",32.832706,-116.873258,Female,No,Yes,No,72,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,60.0,4264.0,No,0,43,5471,No churn,0,0.0010792769424674232,Low
7975-JMZNT,1,United States,California,Columbia,95310,"38.085839, -120.37855",38.085839,-120.37855,Male,No,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),91.7,6075.9,No,0,39,5453,No churn,0,0.0009342948129005939,Low
7182-OVLBJ,1,United States,California,Kenwood,95452,"38.419525, -122.521585",38.419525,-122.521585,Female,No,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.15,6638.35,No,0,36,5735,No churn,0,0.0011869755245826697,Low
2903-YYTBW,1,United States,California,Hemet,92545,"33.734933, -117.044145",33.734933,-117.044145,Male,No,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.55,44.55,No,0,48,3408,No churn,0,0.003728048500072473,Low
4786-UKSNZ,1,United States,California,Clayton,94517,"37.881842, -121.848111",37.881842,-121.848111,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,Yes,1,99,5418,Competitor made better offer,1,0.9897732011478003,High
9972-EWRJS,1,United States,California,Meadow Valley,95956,"39.937017, -121.058043",39.937017,-121.058043,Female,No,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.25,1372.9,No,0,61,5154,No churn,0,0.0001715266351058235,Low
6723-CEGQI,1,United States,California,Bayside,95524,"40.825486, -124.049485",40.825486,-124.049485,Female,No,No,Yes,65,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,45.25,2933.95,No,0,37,5712,No churn,0,0.0003411504979818612,Low
0487-CRLZF,1,United States,California,Poway,92064,"32.984395, -117.013454",32.984395,-117.013454,Female,No,No,No,49,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.45,3721.9,No,0,60,4517,No churn,0,0.0012774969022342183,Low
7013-PSXHK,1,United States,California,Lagunitas,94938,"38.021772, -122.691744",38.021772,-122.691744,Female,No,No,No,40,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,80.75,3208.65,No,0,27,2047,No churn,0,0.0022150292249999938,Low
1534-OULXE,1,United States,California,Atherton,94027,"37.454924, -122.203168",37.454924,-122.203168,Female,No,Yes,Yes,61,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),49.7,2961.4,No,0,46,4577,No churn,0,0.0004919945983133493,Low
9057-MSWCO,1,United States,California,San Diego,92108,"32.774046, -117.142454",32.774046,-117.142454,Male,Yes,Yes,No,27,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),30.75,805.1,Yes,1,91,2927,Poor expertise of phone support,1,0.9894714237851348,High
5447-WZAFP,1,United States,California,Carlsbad,92008,"33.148116, -117.306043",33.148116,-117.306043,Female,No,No,No,53,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,100.3,5200.8,No,0,71,5377,No churn,0,0.0026083339895185582,Low
5074-FBGHB,1,United States,California,Freedom,95019,"36.936228, -121.785559",36.936228,-121.785559,Male,No,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.65,6889.8,No,0,80,6443,No churn,0,0.002537880684664289,Low
9309-BZGNT,1,United States,California,Pine Valley,91962,"32.800671, -116.483363",32.800671,-116.483363,Male,Yes,Yes,No,69,No,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),29.8,2134.3,No,0,43,5681,No churn,0,0.0009953378572356386,Low
7928-VJYAB,1,United States,California,Lemoore,93245,"36.303666, -119.825657",36.303666,-119.825657,Male,No,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.6,1020.2,No,0,65,2004,No churn,0,0.004409274633396021,Low
9926-PJHDQ,1,United States,California,Kingsburg,93631,"36.478239, -119.52137",36.478239,-119.52137,Female,No,Yes,No,72,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),76.8,5468.45,No,0,34,5120,No churn,0,0.0011305616684684338,Low
3546-GHEAE,1,United States,California,Blythe,92225,"33.674583, -114.71612",33.674583,-114.71612,Male,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.45,165.35,No,0,42,2600,No churn,0,0.0017002055037572048,Low
8540-ZQGEA,1,United States,California,Playa Del Rey,90293,"33.947305, -118.439841",33.947305,-118.439841,Female,No,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,1102.4,No,0,40,4212,No churn,0,0.00040720505925246356,Low
3132-TVFDZ,1,United States,California,Glendale,91202,"34.167926, -118.267539",34.167926,-118.267539,Male,Yes,Yes,No,57,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.85,2572.95,Yes,1,82,5172,Attitude of support person,1,0.9889917745464589,High
