sku,salesdate,price,unitsordered,sales,cogs,fba,reffee,adspend,profit,comp_1_price,comp_2_price,comp_3_price,comp_4_price,comp_5_price,comp_data_min_price,comp_data_max_price,managed_fba_stock_level,min_price,max_price
Binder Dividers SKU 13,8/31/2022,20.99,1,21,9,7,3,3,-1,,32.86,,,,32.86,32.86,298,20.99,27.99
Binder Dividers SKU 13,9/1/2022,20.99,1,21,9,7,3,2,0,,32.86,,,,32.86,32.86,294,20.99,27.99
Binder Dividers SKU 13,9/2/2022,20.99,7,147,62,46,22,6,11,,32.86,,,,32.86,32.86,290,20.99,27.99
Binder Dividers SKU 13,9/3/2022,20.99,1,21,9,7,3,4,-2,,32.86,,,,32.86,32.86,290,20.99,27.99
Binder Dividers SKU 13,9/4/2022,20.99,1,21,9,7,3,6,-4,,32.86,,,,32.86,32.86,290,20.99,27.99
Binder Dividers SKU 13,9/5/2022,20.99,1,21,9,7,3,1,1,,32.86,,,,32.86,32.86,290,20.99,27.99
Binder Dividers SKU 13,9/6/2022,20.99,3,63,27,20,9,3,4,,32.86,,,,32.86,32.86,288,20.99,27.99
Binder Dividers SKU 13,9/7/2022,21.99,3,66,27,20,10,2,7,,32.86,,,,32.86,32.86,283,20.99,27.99
Binder Dividers SKU 13,9/8/2022,21.99,3,66,27,20,10,3,6,,32.86,,,,32.86,32.86,281,20.99,27.99
Binder Dividers SKU 13,9/9/2022,21.69,4,87,36,26,13,12,0,,32.86,,,,32.86,32.86,269,20.99,27.99
Binder Dividers SKU 13,9/10/2022,0,0,0,0,0,0,2,-2,,32.86,,,,32.86,32.86,,20.99,27.99
Binder Dividers SKU 13,9/11/2022,0,0,0,0,0,0,1,-1,,32.86,,,,32.86,32.86,,20.99,27.99
Binder Dividers SKU 13,9/12/2022,21.59,1,22,9,7,3,2,1,,32.12,,,,32.12,32.12,,20.99,27.99
Binder Dividers SKU 13,9/13/2022,10.99,2,22,18,13,3,5,-17,,32.12,,,,32.12,32.12,,20.99,27.99
Binder Dividers SKU 13,9/14/2022,21.99,3,66,27,20,10,6,3,,32.12,,,,32.12,32.12,,20.99,27.99
Binder Dividers SKU 13,9/15/2022,21.59,1,22,9,7,3,3,0,,32.12,,,,32.12,32.12,,20.99,27.99
Binder Dividers SKU 13,9/16/2022,21.99,3,66,27,20,10,5,4,,32.12,,,,32.12,32.12,,20.99,27.99
Binder Dividers SKU 13,9/17/2022,21.99,2,44,18,13,7,5,1,,32.12,,,,32.12,32.12,,20.99,27.99
Binder Dividers SKU 13,9/18/2022,0,0,0,0,0,0,7,-7,,32.12,,,,32.12,32.12,,20.99,27.99
Binder Dividers SKU 13,9/19/2022,21.79,2,44,18,13,7,5,1,,31.53,,,,31.53,31.53,,20.99,27.99
Binder Dividers SKU 13,9/20/2022,21.79,2,44,18,13,7,7,-1,,31.53,,,,31.53,31.53,,20.99,27.99
Binder Dividers SKU 13,9/21/2022,21.69,3,65,27,20,10,15,-7,,31.53,,,,31.53,31.53,,20.99,27.99
Binder Dividers SKU 13,9/22/2022,21.99,1,22,9,7,3,16,-13,,30.71,,,,30.71,30.71,,20.99,27.99
Binder Dividers SKU 13,9/23/2022,21.99,1,22,9,7,3,5,-2,,30.71,,,,30.71,30.71,258,20.99,27.99
Binder Dividers SKU 13,9/24/2022,0,0,0,0,0,0,0,0,,30.71,,,,30.71,30.71,245,20.99,27.99
Binder Dividers SKU 13,9/25/2022,21.59,3,65,27,20,10,3,5,,30.71,,,,30.71,30.71,242,20.99,27.99
Binder Dividers SKU 13,9/26/2022,21.59,1,22,9,7,3,0,3,,32.63,,,,32.63,32.63,241,20.99,27.99
Binder Dividers SKU 13,9/27/2022,21.79,5,109,44,33,16,3,13,,32.63,,,,32.63,32.63,240,20.99,27.99
Binder Dividers SKU 13,9/28/2022,22.69,5,113,44,33,17,0,19,,32.63,,,,32.63,32.63,240,20.99,27.99
Binder Dividers SKU 13,9/29/2022,22.09,7,155,62,46,23,2,22,,32.63,,,,32.63,32.63,238,20.99,27.99
Binder Dividers SKU 13,9/30/2022,0,0,0,0,0,0,0,0,,32.63,,,,32.63,32.63,234,20.99,27.99
Binder Dividers SKU 13,10/1/2022,22.49,1,22,9,7,3,7,-4,,32.63,,,,32.63,32.63,225,20.99,27.99
Binder Dividers SKU 13,10/2/2022,0,0,0,0,0,0,2,-2,,32.63,,,,32.63,32.63,224,20.99,27.99
Binder Dividers SKU 13,10/3/2022,22.09,9,199,80,59,30,21,9,,33.76,,,,33.76,33.76,224,20.99,27.99
Binder Dividers SKU 13,10/4/2022,22.49,2,45,18,13,7,9,-2,,33.76,,,,33.76,33.76,220,20.99,27.99
Binder Dividers SKU 13,10/5/2022,23.99,2,48,18,13,7,2,8,,33.76,,,,33.76,33.76,219,20.99,27.99
Binder Dividers SKU 13,10/6/2022,0,0,0,0,0,0,1,-1,,33.76,,,,33.76,33.76,217,20.99,27.99
Binder Dividers SKU 13,10/7/2022,23.49,2,47,18,13,7,6,3,,33.76,,,,33.76,33.76,212,20.99,27.99
Binder Dividers SKU 13,10/8/2022,0,0,0,0,0,0,3,-3,,33.76,,,,33.76,33.76,207,20.99,27.99
Binder Dividers SKU 13,10/9/2022,0,0,0,0,0,0,7,-7,,33.76,,,,33.76,33.76,207,20.99,27.99
Binder Dividers SKU 13,10/10/2022,23.59,4,94,36,26,14,13,5,,33.76,,,,33.76,33.76,207,20.99,27.99
Binder Dividers SKU 13,10/11/2022,23.99,1,24,9,7,4,14,-10,,33.76,,,,33.76,33.76,206,20.99,27.99
Binder Dividers SKU 13,10/12/2022,23.49,1,23,9,7,3,3,1,,32.17,,,,32.17,32.17,205,20.99,27.99
Binder Dividers SKU 13,10/13/2022,23.99,3,72,27,20,11,20,-6,,32.17,,,,32.17,32.17,204,20.99,27.99
Binder Dividers SKU 13,10/14/2022,0,0,0,0,0,0,6,-6,,32.17,,,,32.17,32.17,197,20.99,27.99
Binder Dividers SKU 13,10/15/2022,0,0,0,0,0,0,2,-2,,32.17,,,,32.17,32.17,196,20.99,27.99
Binder Dividers SKU 13,10/16/2022,0,0,0,0,0,0,0,0,,32.17,,,,32.17,32.17,195,20.99,27.99
Binder Dividers SKU 13,10/17/2022,23.49,1,23,9,7,3,3,1,,31.84,,,,31.84,31.84,194,20.99,27.99
Binder Dividers SKU 13,10/18/2022,23.49,1,23,9,7,3,8,-4,,31.84,,,,31.84,31.84,194,20.99,27.99
Binder Dividers SKU 13,10/19/2022,23.49,1,23,9,7,3,3,1,,31.84,,,,31.84,31.84,194,20.99,27.99
Binder Dividers SKU 13,10/20/2022,23.49,1,23,9,7,3,3,1,,31.84,,,,31.84,31.84,193,20.99,27.99
Binder Dividers SKU 13,10/21/2022,23.49,1,23,9,7,3,0,4,,31.84,,,,31.84,31.84,193,20.99,27.99
Binder Dividers SKU 13,10/22/2022,0,0,0,0,0,0,4,-4,,31.84,,,,31.84,31.84,192,20.99,27.99
Binder Dividers SKU 13,10/23/2022,0,0,0,0,0,0,0,0,,31.84,,,,31.84,31.84,192,20.99,27.99
Binder Dividers SKU 13,10/24/2022,0,0,0,0,0,0,7,-7,,31.84,,,,31.84,31.84,191,20.99,27.99
Binder Dividers SKU 13,10/25/2022,23.49,3,70,27,20,10,4,9,,31.84,,,,31.84,31.84,190,20.99,27.99
Binder Dividers SKU 13,10/26/2022,23.49,1,23,9,7,3,5,-1,,31.84,,,,31.84,31.84,190,20.99,27.99
Binder Dividers SKU 13,10/27/2022,23.49,1,23,9,7,3,18,-14,,31.84,,,,31.84,31.84,189,20.99,27.99
Binder Dividers SKU 13,10/28/2022,0,0,0,0,0,0,1,-1,,31.84,,,,31.84,31.84,189,20.99,27.99
Binder Dividers SKU 13,10/29/2022,0,0,0,0,0,0,5,-5,,31.84,,,,31.84,31.84,185,20.99,27.99
Binder Dividers SKU 13,10/30/2022,0,0,0,0,0,0,3,-3,,31.84,,,,31.84,31.84,185,20.99,27.99
Binder Dividers SKU 13,10/31/2022,23.49,1,23,9,7,3,5,-1,,31.84,,,,31.84,31.84,184,20.99,27.99
Binder Dividers SKU 13,11/1/2022,0,0,0,0,0,0,2,-2,,31.84,,,,31.84,31.84,184,20.99,27.99
Binder Dividers SKU 13,11/2/2022,23.49,2,47,18,13,7,7,2,,31.84,,,,31.84,31.84,184,20.99,27.99
Binder Dividers SKU 13,11/3/2022,23.99,1,24,9,7,4,8,-4,,31.84,,,,31.84,31.84,183,20.99,27.99
Binder Dividers SKU 13,11/4/2022,23.79,2,48,18,13,7,5,5,,31.84,,,,31.84,31.84,,20.99,27.99
Binder Dividers SKU 13,11/5/2022,0,0,0,0,0,0,4,-4,,31.84,,,,31.84,31.84,183,20.99,27.99
Binder Dividers SKU 13,11/6/2022,23.99,1,24,9,7,4,0,4,,31.84,,,,31.84,31.84,182,20.99,27.99
Binder Dividers SKU 13,11/7/2022,23.99,1,24,9,7,4,10,-6,,31.84,,,,31.84,31.84,180,20.99,27.99
Binder Dividers SKU 13,11/8/2022,23.49,1,23,9,7,3,0,4,,31.84,,,,31.84,31.84,180,20.99,27.99
Binder Dividers SKU 13,11/9/2022,23.69,3,71,27,20,11,23,-10,,31.84,,,,31.84,31.84,178,20.99,27.99
Binder Dividers SKU 13,11/10/2022,0,0,0,0,0,0,0,0,,31.84,,,,31.84,31.84,177,20.99,27.99
Binder Dividers SKU 13,11/11/2022,23.49,1,23,9,7,3,2,2,,31.84,,,,31.84,31.84,174,20.99,27.99
Binder Dividers SKU 13,11/12/2022,0,0,0,0,0,0,3,-3,,31.84,,,,31.84,31.84,174,20.99,27.99
Binder Dividers SKU 13,11/13/2022,0,0,0,0,0,0,0,0,,31.84,,,,31.84,31.84,172,20.99,27.99
Binder Dividers SKU 13,11/14/2022,23.99,1,24,9,7,4,0,4,,31.84,,,,31.84,31.84,171,20.99,27.99
Binder Dividers SKU 13,11/15/2022,23.49,1,23,9,7,3,8,-4,,31.84,,,,31.84,31.84,171,20.99,27.99
Binder Dividers SKU 13,11/16/2022,0,0,0,0,0,0,2,-2,,31.84,,,,31.84,31.84,171,20.99,27.99
Binder Dividers SKU 13,11/17/2022,23.99,1,24,9,7,4,6,-2,,31.84,,,,31.84,31.84,171,20.99,27.99
Binder Dividers SKU 13,11/18/2022,23.99,3,72,27,20,11,2,12,,31.84,,,,31.84,31.84,170,20.99,27.99
Binder Dividers SKU 13,11/19/2022,0,0,0,0,0,0,0,0,,31.84,,,,31.84,31.84,170,20.99,27.99
Binder Dividers SKU 13,11/20/2022,0,0,0,0,0,0,0,0,,31.84,,,,31.84,31.84,170,20.99,27.99
Binder Dividers SKU 13,11/21/2022,23.99,1,24,9,7,4,3,1,,31.84,,,,31.84,31.84,167,20.99,27.99
Binder Dividers SKU 13,11/22/2022,23.59,7,165,62,46,25,0,32,,31.84,,,,31.84,31.84,167,20.99,27.99
Binder Dividers SKU 13,11/23/2022,23.89,4,96,36,26,14,3,17,,31.84,,,,31.84,31.84,167,20.99,27.99
Binder Dividers SKU 13,11/24/2022,0,0,0,0,0,0,0,0,,31.84,,,,31.84,31.84,164,20.99,27.99
Binder Dividers SKU 13,11/25/2022,0,0,0,0,0,0,0,0,,31.84,,,,31.84,31.84,163,20.99,27.99
Binder Dividers SKU 13,11/26/2022,0,0,0,0,0,0,0,0,,31.84,,,,31.84,31.84,163,20.99,27.99
Binder Dividers SKU 13,11/27/2022,0,0,0,0,0,0,1,-1,,31.84,,,,31.84,31.84,163,20.99,27.99
Binder Dividers SKU 13,11/28/2022,0,0,0,0,0,0,4,-4,,31.84,,,,31.84,31.84,163,20.99,27.99
Binder Dividers SKU 13,11/29/2022,0,0,0,0,0,0,0,0,,31.84,,,,31.84,31.84,163,20.99,27.99
Binder Dividers SKU 13,11/30/2022,23.49,1,23,9,7,3,0,4,,31.84,,,,31.84,31.84,153,20.99,27.99
Binder Dividers SKU 13,12/1/2022,23.49,2,47,18,13,7,2,7,,31.84,,,,31.84,31.84,153,20.99,27.99
Binder Dividers SKU 13,12/2/2022,0,0,0,0,0,0,0,0,,31.84,,,,31.84,31.84,153,20.99,27.99
Binder Dividers SKU 13,12/3/2022,0,0,0,0,0,0,2,-2,,31.84,,,,31.84,31.84,153,20.99,27.99
Binder Dividers SKU 13,12/4/2022,0,0,0,0,0,0,0,0,,31.84,,,,31.84,31.84,152,20.99,27.99
Binder Dividers SKU 13,12/5/2022,0,0,0,0,0,0,9,-9,,31.84,,,,31.84,31.84,152,20.99,27.99
Binder Dividers SKU 13,12/6/2022,0,0,0,0,0,0,0,0,,28.25,,,,28.25,28.25,150,20.99,27.99
Binder Dividers SKU 13,12/7/2022,23.49,2,47,18,13,7,17,-8,,28.25,,,,28.25,28.25,150,20.99,27.99
Binder Dividers SKU 13,12/8/2022,23.79,2,48,18,13,7,7,3,,28.25,,,,28.25,28.25,150,20.99,27.99
Binder Dividers SKU 13,12/9/2022,23.79,2,48,18,13,7,7,3,,28.25,,,,28.25,28.25,150,20.99,27.99
Binder Dividers SKU 13,12/10/2022,0,0,0,0,0,0,0,0,,28.25,,,,28.25,28.25,150,20.99,27.99
Binder Dividers SKU 13,12/11/2022,0,0,0,0,0,0,0,0,,28.25,,,,28.25,28.25,150,20.99,27.99
Binder Dividers SKU 13,12/12/2022,0,0,0,0,0,0,14,-14,,28.25,,,,28.25,28.25,150,20.99,27.99
Binder Dividers SKU 13,12/13/2022,0,0,0,0,0,0,1,-1,,28.25,,,,28.25,28.25,150,20.99,27.99
Binder Dividers SKU 13,12/14/2022,23.49,3,70,27,20,10,7,6,,28.25,,,,28.25,28.25,145,20.99,27.99
Binder Dividers SKU 13,12/15/2022,0,0,0,0,0,0,0,0,,28.25,,,,28.25,28.25,145,20.99,27.99
Binder Dividers SKU 13,12/16/2022,0,0,0,0,0,0,10,-10,,28.25,,,,28.25,28.25,144,20.99,27.99
Binder Dividers SKU 13,12/17/2022,0,0,0,0,0,0,5,-5,,28.25,,,,28.25,28.25,142,20.99,27.99
Binder Dividers SKU 13,12/18/2022,0,0,0,0,0,0,0,0,,28.25,,,,28.25,28.25,141,20.99,27.99
Binder Dividers SKU 13,12/19/2022,23.99,2,48,18,13,7,5,5,,28.25,,,,28.25,28.25,140,20.99,27.99
Binder Dividers SKU 13,12/20/2022,23.59,5,118,44,33,18,4,19,,28.25,,,,28.25,28.25,140,20.99,27.99
Binder Dividers SKU 13,12/21/2022,23.99,1,24,9,7,4,4,0,,32.76,,,,32.76,32.76,140,20.99,27.99
Binder Dividers SKU 13,12/22/2022,0,0,0,0,0,0,6,-6,,32.76,,,,32.76,32.76,142,20.99,27.99
Binder Dividers SKU 13,12/23/2022,0,0,0,0,0,0,0,0,,32.76,,,,32.76,32.76,137,20.99,27.99
Binder Dividers SKU 13,12/24/2022,0,0,0,0,0,0,1,-1,,32.76,,,,32.76,32.76,135,20.99,27.99
Binder Dividers SKU 13,12/25/2022,0,0,0,0,0,0,0,0,,32.76,,,,32.76,32.76,136,20.99,27.99
Binder Dividers SKU 13,12/26/2022,0,0,0,0,0,0,2,-2,,32.76,,,,32.76,32.76,136,20.99,27.99
Binder Dividers SKU 13,12/27/2022,23.49,2,47,18,13,7,3,6,,32.76,,,,32.76,32.76,136,20.99,27.99
Binder Dividers SKU 13,12/28/2022,23.99,1,24,9,7,4,2,2,,32.76,,,,32.76,32.76,132,20.99,27.99
Binder Dividers SKU 13,12/29/2022,23.79,2,48,18,13,7,12,-2,,32.76,,,,32.76,32.76,132,20.99,27.99
Binder Dividers SKU 13,12/30/2022,23.99,1,24,9,7,4,2,2,,32.76,,,,32.76,32.76,130,20.99,27.99
Binder Dividers SKU 13,12/31/2022,0,0,0,0,0,0,4,-4,,32.76,,,,32.76,32.76,129,20.99,27.99
Binder Dividers SKU 13,1/1/2023,0,0,0,0,0,0,4,-4,,32.76,,,,32.76,32.76,129,20.99,27.99
Binder Dividers SKU 13,1/2/2023,23.99,1,24,9,7,4,1,3,,29.12,,,,29.12,29.12,129,20.99,27.99
Binder Dividers SKU 13,1/3/2023,23.79,2,48,18,13,7,8,2,,29.12,,,,29.12,29.12,129,20.99,27.99
Binder Dividers SKU 13,1/4/2023,23.49,1,23,9,7,3,7,-3,,29.12,,,,29.12,29.12,127,20.99,27.99
Binder Dividers SKU 13,1/5/2023,23.99,6,144,53,40,22,9,20,,29.12,,,,29.12,29.12,126,20.99,27.99
Binder Dividers SKU 13,1/6/2023,23.99,3,72,27,20,11,10,4,,29.12,,,,29.12,29.12,123,20.99,27.99
Binder Dividers SKU 13,1/8/2023,0,0,0,0,0,0,2,-2,,29.12,,,,29.12,29.12,121,20.99,27.99
Binder Dividers SKU 13,1/9/2023,23.79,2,48,18,13,7,7,3,,29.12,,,,29.12,29.12,120,20.99,27.99
Binder Dividers SKU 13,1/10/2023,23.99,6,144,53,40,22,9,20,,29.12,,,,29.12,29.12,118,20.99,27.99
Binder Dividers SKU 13,1/11/2023,17.99,9,162,80,59,24,10,-11,,29.12,,,,29.12,29.12,113,20.99,27.99
Binder Dividers SKU 13,1/12/2023,23.49,1,23,9,7,3,12,-8,,29.12,,,,29.12,29.12,112,20.99,27.99
Binder Dividers SKU 13,1/13/2023,0,0,0,0,0,0,26,-26,,28.59,,,,28.59,28.59,105,20.99,27.99
Binder Dividers SKU 13,1/14/2023,23.99,1,24,9,7,4,1,3,,28.59,,,,28.59,28.59,96,20.99,27.99
Binder Dividers SKU 13,1/15/2023,0,0,0,0,0,0,7,-7,,28.59,,,,28.59,28.59,96,20.99,27.99
Binder Dividers SKU 13,1/16/2023,23.49,3,70,27,20,10,15,-2,,28.59,,,,28.59,28.59,96,20.99,27.99
Binder Dividers SKU 13,1/17/2023,23.99,2,48,18,13,7,13,-3,,28.59,,,,28.59,28.59,95,20.99,27.99
Binder Dividers SKU 13,1/18/2023,23.99,1,24,9,7,4,7,-3,,28.59,,,,28.59,28.59,94,20.99,27.99
Binder Dividers SKU 13,1/19/2023,23.49,2,47,18,13,7,8,1,,28.59,,,,28.59,28.59,92,20.99,27.99
Binder Dividers SKU 13,1/20/2023,0,0,0,0,0,0,5,-5,,28.59,,,,28.59,28.59,90,20.99,27.99
Binder Dividers SKU 13,1/21/2023,0,0,0,0,0,0,2,-2,,28.59,,,,28.59,28.59,89,20.99,27.99
Binder Dividers SKU 13,1/22/2023,0,0,0,0,0,0,3,-3,,28.59,,,,28.59,28.59,89,20.99,27.99
Binder Dividers SKU 13,1/23/2023,23.99,5,120,44,33,18,16,9,,28.59,,,,28.59,28.59,89,20.99,27.99
Binder Dividers SKU 13,1/24/2023,23.59,4,94,36,26,14,7,11,,28.59,,,,28.59,28.59,85,20.99,27.99
Binder Dividers SKU 13,1/25/2023,23.49,3,70,27,20,10,20,-7,,28.59,,,,28.59,28.59,85,20.99,27.99
Binder Dividers SKU 13,1/26/2023,23.99,1,24,9,7,4,2,2,,28.59,,,,28.59,28.59,79,20.99,27.99
Binder Dividers SKU 13,1/27/2023,23.79,8,190,71,53,28,6,32,,28.61,,,,28.61,28.61,77,20.99,27.99
Binder Dividers SKU 13,1/28/2023,0,0,0,0,0,0,4,-4,,28.61,,,,28.61,28.61,76,20.99,27.99
Binder Dividers SKU 13,1/29/2023,0,0,0,0,0,0,2,-2,,28.61,,,,28.61,28.61,75,20.99,27.99
Binder Dividers SKU 13,1/30/2023,23.99,1,24,9,7,4,5,-1,,28.61,,,,28.61,28.61,74,20.99,27.99
Binder Dividers SKU 13,1/31/2023,0,0,0,0,0,0,8,-8,,28.61,,,,28.61,28.61,71,20.99,27.99
Binder Dividers SKU 13,2/1/2023,23.89,7,167,62,46,25,3,31,,28.61,,,,28.61,28.61,64,20.99,27.99
Binder Dividers SKU 13,2/2/2023,23.89,7,167,62,46,25,6,28,,28.61,,,,28.61,28.61,541,20.99,27.99
Binder Dividers SKU 13,2/3/2023,23.89,7,167,62,46,25,4,30,,28.61,,,,28.61,28.61,541,20.99,27.99
Binder Dividers SKU 13,2/4/2023,23.89,7,167,62,46,25,3,31,,28.61,,,,28.61,28.61,535,20.99,27.99
Binder Dividers SKU 13,2/5/2023,23.89,7,167,62,46,25,0,34,,28.61,,,,28.61,28.61,532,20.99,27.99
Binder Dividers SKU 13,2/6/2023,23.89,7,167,62,46,25,4,30,,28.61,,,,28.61,28.61,531,20.99,27.99
Binder Dividers SKU 13,2/7/2023,0,0,0,0,0,0,0,0,,28.61,,,,28.61,28.61,527,20.99,27.99
Binder Dividers SKU 13,2/8/2023,23.49,1,23,9,7,3,14,-10,,28.61,,,,28.61,28.61,526,20.99,27.99
Binder Dividers SKU 13,2/9/2023,22.79,5,114,44,33,17,5,15,,28.61,,,,28.61,28.61,525,20.99,27.99
Binder Dividers SKU 13,2/10/2023,23.89,4,96,36,26,14,16,4,,32.76,,,,32.76,32.76,524,20.99,27.99
Binder Dividers SKU 13,2/11/2023,0,0,0,0,0,0,6,-6,,32.76,,,,32.76,32.76,523,20.99,27.99
Binder Dividers SKU 13,2/12/2023,23.49,1,23,9,7,3,6,-2,,32.76,,,,32.76,32.76,516,20.99,27.99
Binder Dividers SKU 13,2/13/2023,23.59,4,94,36,26,14,2,16,,32.76,,,,32.76,32.76,515,20.99,27.99
Binder Dividers SKU 13,2/14/2023,23.89,5,119,44,33,18,10,14,,32.76,,,,32.76,32.76,514,20.99,27.99
Binder Dividers SKU 13,2/15/2023,23.79,3,71,27,20,11,8,5,,32.76,,,,32.76,32.76,511,20.99,27.99
Binder Dividers SKU 13,2/16/2023,23.99,3,72,27,20,11,12,2,,32.76,,,,32.76,32.76,511,20.99,27.99
Binder Dividers SKU 13,2/17/2023,23.09,7,162,62,46,24,3,27,,32.26,,,,32.26,32.26,511,20.99,27.99
Binder Dividers SKU 13,2/18/2023,23.99,2,48,18,13,7,2,8,,32.26,,,,32.26,32.26,511,20.99,27.99
Binder Dividers SKU 13,2/19/2023,0,0,0,0,0,0,0,0,,32.26,,,,32.26,32.26,497,20.99,27.99
Binder Dividers SKU 13,2/20/2023,0,0,0,0,0,0,4,-4,,32.26,,,,32.26,32.26,497,20.99,27.99
Binder Dividers SKU 13,2/21/2023,23.49,1,23,9,7,3,0,4,,32.26,,,,32.26,32.26,497,20.99,27.99
Binder Dividers SKU 13,2/22/2023,23.69,3,71,27,20,11,15,-2,,32.26,,,,32.26,32.26,497,20.99,27.99
Binder Dividers SKU 13,2/23/2023,23.49,1,23,9,7,3,5,-1,,32.26,,,,32.26,32.26,497,20.99,27.99
Binder Dividers SKU 13,2/24/2023,23.79,3,71,27,20,11,6,7,,32.26,,,,32.26,32.26,497,20.99,27.99
Binder Dividers SKU 13,2/25/2023,23.79,2,48,18,13,7,3,7,,32.26,,,,32.26,32.26,484,20.99,27.99
Binder Dividers SKU 13,2/26/2023,0,0,0,0,0,0,3,-3,,32.26,,,,32.26,32.26,482,20.99,27.99
Binder Dividers SKU 13,2/27/2023,23.49,1,23,9,7,3,6,-2,,32.26,,,,32.26,32.26,480,20.99,27.99
Binder Dividers SKU 13,2/28/2023,23.49,3,70,27,20,10,10,3,,32.26,,,,32.26,32.26,478,20.99,27.99
Binder Dividers SKU 13,3/1/2023,22.99,7,161,62,46,24,11,18,,32.26,,,,32.26,32.26,478,20.99,27.99
Binder Dividers SKU 13,3/2/2023,23.59,6,142,53,40,21,7,21,,32.26,,,,32.26,32.26,475,20.99,27.99
Binder Dividers SKU 13,3/3/2023,23.49,1,23,9,7,3,7,-3,,32.54,,,,32.54,32.54,471,20.99,27.99
Binder Dividers SKU 13,3/4/2023,0,0,0,0,0,0,2,-2,,32.54,,,,32.54,32.54,465,20.99,27.99
Binder Dividers SKU 13,3/5/2023,0,0,0,0,0,0,0,0,,32.54,,,,32.54,32.54,465,20.99,27.99
Binder Dividers SKU 13,3/6/2023,22.99,14,322,124,92,48,9,49,,32.54,,,,32.54,32.54,465,20.99,27.99
Binder Dividers SKU 13,3/7/2023,23.79,3,71,27,20,11,4,9,,32.54,,,,32.54,32.54,465,20.99,27.99
Binder Dividers SKU 13,3/8/2023,0,0,0,0,0,0,4,-4,,32.54,,,,32.54,32.54,464,20.99,27.99
Binder Dividers SKU 13,3/9/2023,23.49,2,47,18,13,7,8,1,,32.54,,,,32.54,32.54,452,20.99,27.99
Binder Dividers SKU 13,3/10/2023,23.79,3,71,27,20,11,6,7,,32.21,,,,32.21,32.21,450,20.99,27.99
Binder Dividers SKU 13,3/11/2023,0,0,0,0,0,0,0,0,,32.21,,,,32.21,32.21,450,20.99,27.99
Binder Dividers SKU 13,3/12/2023,0,0,0,0,0,0,1,-1,,32.21,,,,32.21,32.21,445,20.99,27.99
Binder Dividers SKU 13,3/13/2023,23.99,1,24,9,7,4,4,0,,32.21,,,,32.21,32.21,440,20.99,27.99
Binder Dividers SKU 13,3/14/2023,0,0,0,0,0,0,1,-1,,32.21,,,,32.21,32.21,439,20.99,27.99
Binder Dividers SKU 13,3/15/2023,23.99,4,96,36,26,14,3,17,,32.21,,,,32.21,32.21,437,20.99,27.99
Binder Dividers SKU 13,3/16/2023,23.99,3,72,27,20,11,8,6,,32.21,,,,32.21,32.21,435,20.99,27.99
Binder Dividers SKU 13,3/17/2023,23.99,5,120,44,33,18,4,21,,32.21,,,,32.21,32.21,434,20.99,27.99
Binder Dividers SKU 13,3/18/2023,23.99,1,24,9,7,4,2,2,,32.21,,,,32.21,32.21,427,20.99,27.99
Binder Dividers SKU 13,3/19/2023,0,0,0,0,0,0,5,-5,,32.21,,,,32.21,32.21,427,20.99,27.99
Binder Dividers SKU 13,3/20/2023,23.49,1,23,9,7,3,7,-3,,32.21,,,,32.21,32.21,425,20.99,27.99
Binder Dividers SKU 13,3/21/2023,23.99,3,72,27,20,11,1,13,,32.21,,,,32.21,32.21,423,20.99,27.99
Binder Dividers SKU 13,3/22/2023,0,0,0,0,0,0,3,-3,,32.21,,,,32.21,32.21,421,20.99,27.99
Binder Dividers SKU 13,3/23/2023,23.49,2,47,18,13,7,0,9,,32.21,,,,32.21,32.21,420,20.99,27.99
Binder Dividers SKU 13,3/24/2023,23.69,3,71,27,20,11,8,5,,32.56,,,,32.56,32.56,420,20.99,27.99
Binder Dividers SKU 13,3/25/2023,0,0,0,0,0,0,0,0,,32.56,,,,32.56,32.56,419,20.99,27.99
Binder Dividers SKU 13,3/26/2023,0,0,0,0,0,0,0,0,,32.56,,,,32.56,32.56,416,20.99,27.99
Binder Dividers SKU 13,3/27/2023,23.49,4,94,36,26,14,8,10,,32.56,,,,32.56,32.56,414,20.99,27.99
Binder Dividers SKU 13,3/28/2023,22.99,7,161,62,46,24,8,21,,32.56,,,,32.56,32.56,414,20.99,27.99
Binder Dividers SKU 13,3/29/2023,23.59,4,94,36,26,14,4,14,,32.56,,,,32.56,32.56,404,20.99,27.99
Binder Dividers SKU 13,3/30/2023,23.49,8,188,71,53,28,0,36,,32.56,,,,32.56,32.56,404,20.99,27.99
Binder Dividers SKU 13,3/31/2023,23.49,1,23,9,7,3,7,-3,,32.56,,,,32.56,32.56,404,20.99,27.99
Binder Dividers SKU 13,4/1/2023,0,0,0,0,0,0,2,-2,,32.56,,,,32.56,32.56,398,20.99,27.99
Binder Dividers SKU 13,4/2/2023,23.99,1,24,9,7,4,2,2,,32.56,,,,32.56,32.56,398,20.99,27.99
Binder Dividers SKU 13,4/3/2023,22.99,12,276,107,79,41,9,40,,32.56,,,,32.56,32.56,394,20.99,27.99
Binder Dividers SKU 13,4/4/2023,0,0,0,0,0,0,8,-8,,32.56,,,,32.56,32.56,380,20.99,27.99
Binder Dividers SKU 13,4/5/2023,0,0,0,0,0,0,2,-2,,32.56,,,,32.56,32.56,380,20.99,27.99
Binder Dividers SKU 13,4/6/2023,23.99,1,24,9,7,4,0,4,,32.56,,,,32.56,32.56,380,20.99,27.99
